timestamp,open,high,low,close,volume
2024-01-01 00:00:00+00:00,137300.0,138450.0,137100.0,137900.0,12151.99503916
2024-01-01 00:15:00+00:00,137900.0,138250.0,136750.0,137700.0,12520.58309487
2024-01-01 00:30:00+00:00,137700.0,138200.0,137250.0,137800.0,6468.70964173
2024-01-01 00:45:00+00:00,137800.0,138000.0,137400.0,137450.0,4367.86242709
2024-01-01 01:00:00+00:00,137450.0,138150.0,137000.0,138000.0,10043.51229405
2024-01-01 01:15:00+00:00,138000.0,138100.0,137400.0,137700.0,4091.98132713
2024-01-01 01:30:00+00:00,137850.0,140500.0,137750.0,140300.0,23530.45890383
2024-01-01 01:45:00+00:00,140200.0,140800.0,139450.0,139900.0,22157.35593308
2024-01-01 02:00:00+00:00,139850.0,139950.0,139000.0,139400.0,9505.22373716
2024-01-01 02:15:00+00:00,139400.0,139700.0,138950.0,139450.0,4976.81715955
2024-01-01 02:30:00+00:00,139400.0,140450.0,139400.0,140050.0,7542.40185951
2024-01-01 02:45:00+00:00,140000.0,140300.0,139600.0,139650.0,6424.67245143
2024-01-01 03:00:00+00:00,139650.0,140050.0,139300.0,139300.0,4564.52296326
2024-01-01 03:15:00+00:00,139300.0,139350.0,138750.0,139050.0,7363.23857894
2024-01-01 03:30:00+00:00,139000.0,139800.0,138850.0,139400.0,6777.65998835
2024-01-01 03:45:00+00:00,139300.0,139350.0,138750.0,139300.0,2903.01734499
2024-01-01 04:00:00+00:00,139250.0,140300.0,138850.0,138850.0,10064.78702972
2024-01-01 04:15:00+00:00,138850.0,139050.0,137550.0,138200.0,12580.61381393
2024-01-01 04:30:00+00:00,138300.0,138500.0,137900.0,138300.0,3474.22390332
2024-01-01 04:45:00+00:00,138250.0,138700.0,138150.0,138700.0,4755.69494056
2024-01-01 05:00:00+00:00,138700.0,139100.0,138500.0,138950.0,3650.56757787
2024-01-01 05:15:00+00:00,138950.0,139000.0,138050.0,138200.0,3119.94344596
2024-01-01 05:30:00+00:00,138200.0,138450.0,137900.0,138300.0,4350.4990939
2024-01-01 05:45:00+00:00,138150.0,138300.0,137450.0,137650.0,7939.62592911
2024-01-01 06:00:00+00:00,137650.0,138200.0,137600.0,137600.0,4287.68849497
2024-01-01 06:15:00+00:00,137600.0,138200.0,137500.0,138000.0,3705.35671668
2024-01-01 06:30:00+00:00,138100.0,138400.0,137900.0,138200.0,3016.56720891
2024-01-01 06:45:00+00:00,138200.0,138400.0,138000.0,138250.0,3857.41802457
2024-01-01 07:00:00+00:00,138200.0,138700.0,138150.0,138650.0,3909.27255251
2024-01-01 07:15:00+00:00,138650.0,138650.0,137500.0,138200.0,14046.99820843
2024-01-01 07:30:00+00:00,138200.0,139050.0,137800.0,137800.0,9507.7510214
2024-01-01 07:45:00+00:00,137800.0,138350.0,137800.0,138050.0,5014.89757848
2024-01-01 08:00:00+00:00,138100.0,138700.0,137950.0,138400.0,4991.42288089
2024-01-01 08:15:00+00:00,138350.0,138500.0,137900.0,138100.0,4641.19734088
2024-01-01 08:30:00+00:00,138150.0,138350.0,137450.0,137650.0,9963.05107785
2024-01-01 08:45:00+00:00,137650.0,138150.0,137550.0,137950.0,4857.04400727
2024-01-01 09:00:00+00:00,137950.0,138150.0,137150.0,137450.0,11853.76451683
2024-01-01 09:15:00+00:00,137450.0,138150.0,137400.0,137550.0,6493.80007944
2024-01-01 09:30:00+00:00,137600.0,139400.0,137550.0,139000.0,12783.86476341
2024-01-01 09:45:00+00:00,139000.0,140050.0,138800.0,139700.0,23600.51273925
2024-01-01 10:00:00+00:00,139700.0,140500.0,139700.0,140300.0,22365.21908343
2024-01-01 10:15:00+00:00,140250.0,140450.0,139500.0,139650.0,13284.70101924
2024-01-01 10:30:00+00:00,139650.0,140150.0,139300.0,140100.0,8149.46373527
2024-01-01 10:45:00+00:00,140100.0,140250.0,139550.0,139800.0,11159.18594448
2024-01-01 11:00:00+00:00,139850.0,140300.0,139800.0,140250.0,6474.31913015
2024-01-01 11:15:00+00:00,140250.0,140350.0,139400.0,139650.0,10647.95371616
2024-01-01 11:30:00+00:00,139600.0,139900.0,139400.0,139600.0,6593.30604022
2024-01-01 11:45:00+00:00,139700.0,140200.0,139650.0,140150.0,10915.72689625
2024-01-01 12:00:00+00:00,140150.0,140300.0,139500.0,139850.0,11308.99797001
2024-01-01 12:15:00+00:00,139900.0,140850.0,139900.0,140400.0,13071.50561948
2024-01-01 12:30:00+00:00,140400.0,141000.0,139750.0,140950.0,12203.01936387
2024-01-01 12:45:00+00:00,140950.0,142500.0,140550.0,140650.0,42402.38822077
2024-01-01 13:00:00+00:00,140700.0,141500.0,140500.0,141100.0,24211.09843552
2024-01-01 13:15:00+00:00,141100.0,141950.0,141000.0,141950.0,9082.22619908
2024-01-01 13:30:00+00:00,141850.0,142350.0,141500.0,142000.0,19533.11928215
2024-01-01 13:45:00+00:00,142000.0,142000.0,141500.0,141600.0,8251.96183449
2024-01-01 14:00:00+00:00,141500.0,141650.0,140400.0,140850.0,14172.11180353
2024-01-01 14:15:00+00:00,140850.0,141000.0,140150.0,140500.0,8279.63840029
2024-01-01 14:30:00+00:00,140400.0,140800.0,140000.0,140350.0,4875.94872744
2024-01-01 14:45:00+00:00,140300.0,140500.0,139950.0,140050.0,5496.70769804
2024-01-01 15:00:00+00:00,140000.0,140650.0,139900.0,140650.0,6125.72290691
2024-01-01 15:15:00+00:00,140550.0,141500.0,140500.0,141500.0,9267.71582307
2024-01-01 15:30:00+00:00,141300.0,141900.0,140650.0,141900.0,8199.89721576
2024-01-01 15:45:00+00:00,141900.0,142400.0,141450.0,141850.0,14973.70204639
2024-01-01 16:00:00+00:00,141750.0,145100.0,141600.0,144400.0,45589.94112146
2024-01-01 16:15:00+00:00,144400.0,145350.0,143000.0,143450.0,40571.25711458
2024-01-01 16:30:00+00:00,143450.0,143750.0,143000.0,143300.0,8807.38065569
2024-01-01 16:45:00+00:00,143300.0,143350.0,142500.0,142700.0,8957.07179871
2024-01-01 17:00:00+00:00,142600.0,143000.0,142500.0,142600.0,6663.48924213
2024-01-01 17:15:00+00:00,142600.0,142800.0,142100.0,142750.0,4523.69436802
2024-01-01 17:30:00+00:00,142550.0,142700.0,142050.0,142250.0,2935.68260074
2024-01-01 17:45:00+00:00,142200.0,143350.0,142200.0,143200.0,3556.24248508
2024-01-01 18:00:00+00:00,143200.0,144500.0,143200.0,144400.0,9744.46513524
2024-01-01 18:15:00+00:00,144350.0,144850.0,143950.0,144550.0,9220.66777437
2024-01-01 18:30:00+00:00,144450.0,144600.0,143800.0,144400.0,5195.9081538
2024-01-01 18:45:00+00:00,144400.0,144400.0,143800.0,144100.0,4698.81385973
2024-01-01 19:00:00+00:00,144100.0,144150.0,143550.0,143950.0,2330.4915443
2024-01-01 19:15:00+00:00,143850.0,145500.0,143550.0,145000.0,13663.75291195
2024-01-01 19:30:00+00:00,145000.0,145400.0,144550.0,145000.0,7163.90887821
2024-01-01 19:45:00+00:00,144950.0,145400.0,144950.0,145300.0,4431.97744991
2024-01-01 20:00:00+00:00,145300.0,146000.0,145250.0,145650.0,10817.51198462
2024-01-01 20:15:00+00:00,145550.0,145650.0,144500.0,144650.0,6925.94902335
2024-01-01 20:30:00+00:00,144650.0,145100.0,144250.0,144500.0,7555.11425665
2024-01-01 20:45:00+00:00,144500.0,144650.0,143500.0,143950.0,10180.16903889
2024-01-01 21:00:00+00:00,143900.0,144450.0,143500.0,143500.0,6583.43754117
2024-01-01 21:15:00+00:00,143500.0,143750.0,143250.0,143700.0,7719.12273287
2024-01-01 21:30:00+00:00,143600.0,144150.0,143550.0,144000.0,4728.87935403
2024-01-01 21:45:00+00:00,144000.0,144200.0,143700.0,143900.0,3582.42318229
2024-01-01 22:00:00+00:00,143900.0,144200.0,143650.0,143650.0,5848.28999146
2024-01-01 22:15:00+00:00,143650.0,143900.0,143150.0,143650.0,5019.85592616
2024-01-01 22:30:00+00:00,143550.0,144050.0,143450.0,143800.0,4700.6906934
2024-01-01 22:45:00+00:00,143700.0,144050.0,143550.0,143950.0,4574.9401286
2024-01-01 23:00:00+00:00,143950.0,145000.0,143950.0,144200.0,9650.14510633
2024-01-01 23:15:00+00:00,144150.0,145150.0,144050.0,145150.0,7935.45799513
2024-01-01 23:30:00+00:00,145100.0,145750.0,145100.0,145500.0,19286.65503869
2024-01-01 23:45:00+00:00,145500.0,146250.0,145150.0,146250.0,15423.89371098
2024-01-02 00:00:00+00:00,146250.0,146350.0,145050.0,145400.0,32942.94454931
2024-01-02 00:15:00+00:00,145350.0,145900.0,144500.0,145100.0,46909.18768305
2024-01-02 00:30:00+00:00,145100.0,145600.0,144700.0,145550.0,20943.63395416
2024-01-02 00:45:00+00:00,145450.0,147350.0,144800.0,147100.0,27491.4096944
2024-01-02 01:00:00+00:00,147100.0,150250.0,147100.0,148150.0,86111.91869351
2024-01-02 01:15:00+00:00,148100.0,149650.0,148000.0,148350.0,28819.05351539
2024-01-02 01:30:00+00:00,148350.0,148850.0,147100.0,147700.0,21553.86872556
2024-01-02 01:45:00+00:00,147700.0,147900.0,147050.0,147350.0,17234.22939311
2024-01-02 02:00:00+00:00,147350.0,148550.0,147350.0,148150.0,11173.61280621
2024-01-02 02:15:00+00:00,148050.0,148350.0,147300.0,148000.0,14274.91536925
2024-01-02 02:30:00+00:00,148000.0,148400.0,147600.0,148400.0,13179.13768015
2024-01-02 02:45:00+00:00,148400.0,148800.0,148050.0,148700.0,15055.91066714
2024-01-02 03:00:00+00:00,148700.0,148700.0,147350.0,147800.0,17060.16746382
2024-01-02 03:15:00+00:00,147700.0,147950.0,147500.0,147700.0,8045.5403369
2024-01-02 03:30:00+00:00,147700.0,148100.0,147600.0,147750.0,7540.55363369
2024-01-02 03:45:00+00:00,147700.0,148000.0,147650.0,147950.0,8020.79573372
2024-01-02 04:00:00+00:00,147900.0,148000.0,147200.0,147400.0,17924.21446932
2024-01-02 04:15:00+00:00,147400.0,148100.0,147200.0,148050.0,9807.16668273
2024-01-02 04:30:00+00:00,148000.0,148450.0,147800.0,147800.0,10565.83122356
2024-01-02 04:45:00+00:00,147750.0,149550.0,147750.0,149100.0,18098.0523423
2024-01-02 05:00:00+00:00,149050.0,149950.0,149050.0,149950.0,14391.90560399
2024-01-02 05:15:00+00:00,149950.0,149950.0,149400.0,149550.0,12274.85846381
2024-01-02 05:30:00+00:00,149550.0,149600.0,148950.0,149250.0,11468.36757475
2024-01-02 05:45:00+00:00,149200.0,150050.0,149150.0,149750.0,18379.5163696
2024-01-02 06:00:00+00:00,149700.0,149700.0,148700.0,149250.0,16310.41715497
2024-01-02 06:15:00+00:00,149250.0,149850.0,149200.0,149850.0,6734.91502198
2024-01-02 06:30:00+00:00,149850.0,149900.0,149300.0,149650.0,10017.1759922
2024-01-02 06:45:00+00:00,149650.0,150500.0,149650.0,150050.0,17119.48635913
2024-01-02 07:00:00+00:00,150050.0,151650.0,150050.0,151550.0,31794.40116937
2024-01-02 07:15:00+00:00,151550.0,152350.0,151200.0,152200.0,22965.66106782
2024-01-02 07:30:00+00:00,152200.0,152500.0,151700.0,152100.0,19755.34990359
2024-01-02 07:45:00+00:00,152100.0,152650.0,151750.0,152350.0,16413.75256237
2024-01-02 08:00:00+00:00,152350.0,152800.0,151400.0,152150.0,18353.87908448
2024-01-02 08:15:00+00:00,152000.0,152700.0,151750.0,152450.0,11067.00489388
2024-01-02 08:30:00+00:00,152450.0,152900.0,151700.0,151850.0,16647.62553095
2024-01-02 08:45:00+00:00,151850.0,152700.0,151600.0,152300.0,9265.29023587
2024-01-02 09:00:00+00:00,152300.0,153400.0,152150.0,153400.0,16829.53649816
2024-01-02 09:15:00+00:00,153450.0,155000.0,153200.0,154950.0,36368.16392867
2024-01-02 09:30:00+00:00,155000.0,155600.0,154150.0,154650.0,42653.21412073
