timestamp,open,high,low,close,volume
2021-01-01 00:00:00+00:00,815100.0,819000.0,810500.0,810600.0,2141.76025893
2021-01-01 00:15:00+00:00,810600.0,813200.0,810100.0,812300.0,1441.58392451
2021-01-01 00:30:00+00:00,812000.0,815700.0,812000.0,813100.0,949.77706238
2021-01-01 00:45:00+00:00,813000.0,815000.0,812500.0,813900.0,752.40517093
2021-01-01 01:00:00+00:00,813500.0,821600.0,813000.0,821600.0,1658.30606905
2021-01-01 01:15:00+00:00,821800.0,821900.0,818000.0,819400.0,1314.50521848
2021-01-01 01:30:00+00:00,819400.0,824800.0,818300.0,823600.0,2560.00330262
2021-01-01 01:45:00+00:00,824300.0,826500.0,822500.0,826500.0,2315.74118263
2021-01-01 02:00:00+00:00,826500.0,826600.0,822000.0,822000.0,1519.97713871
2021-01-01 02:15:00+00:00,822100.0,824000.0,822000.0,822400.0,893.32858294
2021-01-01 02:30:00+00:00,822800.0,822800.0,820300.0,822400.0,983.42245147
2021-01-01 02:45:00+00:00,822500.0,824300.0,820400.0,822800.0,1104.87507323
2021-01-01 03:00:00+00:00,822100.0,823000.0,820900.0,821600.0,875.18160301
2021-01-01 03:15:00+00:00,821600.0,822000.0,820000.0,821300.0,670.57471092
2021-01-01 03:30:00+00:00,821000.0,823500.0,820600.0,823100.0,1168.9631046
2021-01-01 03:45:00+00:00,823100.0,823900.0,821000.0,821400.0,729.22757289
2021-01-01 04:00:00+00:00,821400.0,823200.0,820000.0,821100.0,1056.40318127
2021-01-01 04:15:00+00:00,821100.0,822800.0,820000.0,820600.0,1393.42629694
2021-01-01 04:30:00+00:00,820500.0,821500.0,816200.0,818600.0,1874.94555736
2021-01-01 04:45:00+00:00,818600.0,820100.0,817500.0,819300.0,555.44699571
2021-01-01 05:00:00+00:00,819300.0,819900.0,816600.0,818800.0,614.75751034
2021-01-01 05:15:00+00:00,818800.0,819900.0,817500.0,819000.0,476.97876384
2021-01-01 05:30:00+00:00,819000.0,819600.0,817500.0,819600.0,501.15624542
2021-01-01 05:45:00+00:00,819500.0,820300.0,818200.0,819100.0,486.00429645
2021-01-01 06:00:00+00:00,819100.0,820500.0,818800.0,819400.0,805.65354684
2021-01-01 06:15:00+00:00,819400.0,820000.0,816000.0,816200.0,824.60746425
2021-01-01 06:30:00+00:00,816200.0,818300.0,816000.0,818000.0,868.12146805
2021-01-01 06:45:00+00:00,818000.0,819000.0,817300.0,818800.0,327.84612252
2021-01-01 07:00:00+00:00,818300.0,819000.0,815200.0,816100.0,913.58631601
2021-01-01 07:15:00+00:00,816700.0,819000.0,816100.0,816300.0,790.05879998
2021-01-01 07:30:00+00:00,816400.0,817000.0,815600.0,816200.0,721.80692786
2021-01-01 07:45:00+00:00,816200.0,816300.0,815100.0,815700.0,793.15668362
2021-01-01 08:00:00+00:00,815700.0,816400.0,811000.0,811000.0,2449.71446868
2021-01-01 08:15:00+00:00,811000.0,813400.0,808000.0,812600.0,4643.77644626
2021-01-01 08:30:00+00:00,812000.0,814900.0,808300.0,808400.0,2010.10807376
2021-01-01 08:45:00+00:00,808300.0,811600.0,808200.0,810600.0,1110.57645576
2021-01-01 09:00:00+00:00,810600.0,813000.0,810000.0,812200.0,948.05637029
2021-01-01 09:15:00+00:00,812200.0,814500.0,812200.0,813300.0,984.97653875
2021-01-01 09:30:00+00:00,814400.0,814700.0,812300.0,812900.0,1255.0243647
2021-01-01 09:45:00+00:00,812900.0,814000.0,812400.0,812400.0,1126.29276183
2021-01-01 10:00:00+00:00,812400.0,815700.0,812300.0,815500.0,836.50195618
2021-01-01 10:15:00+00:00,815700.0,815700.0,812700.0,813400.0,980.98865126
2021-01-01 10:30:00+00:00,813300.0,815800.0,812700.0,815600.0,514.72176208
2021-01-01 10:45:00+00:00,815600.0,816400.0,815000.0,815100.0,627.1285133
2021-01-01 11:00:00+00:00,815100.0,816200.0,814200.0,815000.0,764.26755938
2021-01-01 11:15:00+00:00,815100.0,817400.0,815100.0,817100.0,630.51909066
2021-01-01 11:30:00+00:00,817100.0,817900.0,815100.0,816200.0,827.57844313
