timestamp,open,high,low,close,volume
2022-01-01 00:00:00+00:00,56784000.0,57100000.0,56762000.0,56867000.0,79.20324918
2022-01-01 00:15:00+00:00,56867000.0,56870000.0,56770000.0,56802000.0,49.42309446
2022-01-01 00:30:00+00:00,56805000.0,57118000.0,56780000.0,57052000.0,49.46373997
2022-01-01 00:45:00+00:00,57052000.0,57118000.0,56981000.0,57053000.0,58.10082583
2022-01-01 01:00:00+00:00,57044000.0,57118000.0,57000000.0,57082000.0,35.56820111
2022-01-01 01:15:00+00:00,57082000.0,57200000.0,57000000.0,57102000.0,59.77515827
2022-01-01 01:30:00+00:00,57117000.0,57181000.0,57079000.0,57094000.0,39.17789199
2022-01-01 01:45:00+00:00,57094000.0,57181000.0,57090000.0,57181000.0,28.56669625
2022-01-01 02:00:00+00:00,57181000.0,57289000.0,57176000.0,57218000.0,38.60424613
2022-01-01 02:15:00+00:00,57218000.0,57300000.0,57218000.0,57229000.0,25.10592658
2022-01-01 02:30:00+00:00,57245000.0,57251000.0,57121000.0,57215000.0,30.69066068
2022-01-01 02:45:00+00:00,57215000.0,57292000.0,57204000.0,57258000.0,28.96269278
2022-01-01 03:00:00+00:00,57266000.0,57288000.0,57215000.0,57261000.0,24.84085275
2022-01-01 03:15:00+00:00,57261000.0,57425000.0,57224000.0,57286000.0,33.60588341
2022-01-01 03:30:00+00:00,57289000.0,57349000.0,57247000.0,57346000.0,20.3706676
2022-01-01 03:45:00+00:00,57346000.0,57361000.0,57234000.0,57276000.0,23.76661922
2022-01-01 04:00:00+00:00,57279000.0,57335000.0,57094000.0,57094000.0,30.1741087
2022-01-01 04:15:00+00:00,57094000.0,57215000.0,57056000.0,57197000.0,31.42475799
2022-01-01 04:30:00+00:00,57197000.0,57204000.0,57167000.0,57175000.0,16.61000111
2022-01-01 04:45:00+00:00,57193000.0,57204000.0,57168000.0,57169000.0,23.99290445
2022-01-01 05:00:00+00:00,57195000.0,57200000.0,57101000.0,57158000.0,19.93315382
2022-01-01 05:15:00+00:00,57163000.0,57883000.0,57158000.0,57762000.0,104.3737948
2022-01-01 05:30:00+00:00,57761000.0,57953000.0,57620000.0,57745000.0,87.77099037
2022-01-01 05:45:00+00:00,57744000.0,57744000.0,57572000.0,57590000.0,44.99659833
2022-01-01 06:00:00+00:00,57590000.0,57737000.0,57562000.0,57715000.0,32.5186595
2022-01-01 06:15:00+00:00,57715000.0,57717000.0,57570000.0,57594000.0,19.86679486
2022-01-01 06:30:00+00:00,57594000.0,57650000.0,57570000.0,57638000.0,32.02169818
2022-01-01 06:45:00+00:00,57638000.0,57648000.0,57409000.0,57458000.0,49.11277203
2022-01-01 07:00:00+00:00,57458000.0,57530000.0,57390000.0,57421000.0,24.4737107
2022-01-01 07:15:00+00:00,57421000.0,57579000.0,57400000.0,57464000.0,17.49013108
2022-01-01 07:30:00+00:00,57467000.0,57640000.0,57464000.0,57584000.0,25.64634629
2022-01-01 07:45:00+00:00,57585000.0,57746000.0,57584000.0,57724000.0,26.49532154
2022-01-01 08:00:00+00:00,57724000.0,57724000.0,57555000.0,57593000.0,21.01540844
